SYMBOL	ENTREZID	GENENAME	logFC	AveExpr	t	P.Value	adj.P.Val	B
PNMA3	NA	NA	-0.0585846466086243	7.13376081587109	-0.706774385174893	0.500225229499118	0.841876991950399	-5.8443922152929
PNMA6A	84968	PNMA family member 6A	0.0865533353807875	7.51662746084277	0.785118470200673	0.455514566248599	0.818920565697997	-5.7860813246309
PNMT	5409	phenylethanolamine N-methyltransferase	-0.177215077873936	6.97083578976734	-1.75863716093064	0.117562626665753	0.547775228526989	-4.71861899846096
PNO1	56902	partner of NOB1 homolog	0.221500512739076	9.76338362734822	2.09619086883523	0.0701499366193507	0.466887481368683	-4.25695937913268
PNOC	5368	prepronociceptin	0.0754290557455796	6.51005348002798	0.692542806028251	0.508640163302832	0.845915849496856	-5.85441328584924
PNPLA1	NA	NA	0.0603126863034137	6.51430049499793	0.651652759297005	0.533308359568719	0.858031498353674	-5.88220334476477
PNPLA2	57104	patatin like phospholipase domain containing 2	0.131262107757937	9.7397006538161	1.37570957374734	0.207032498300698	0.647282729158544	-5.19981887933628
PNPLA3	80339	patatin like phospholipase domain containing 3	-0.125814899462989	7.8760183066576	-0.792717856701581	0.451324754640131	0.817544976546094	-5.78014747845334
PNPLA4	8228	patatin like phospholipase domain containing 4	0.141971002880205	6.3871683340289	1.07530719227251	0.314298473259367	0.735389159204543	-5.52735000278382
PNPLA6	10908	patatin like phospholipase domain containing 6	0.0405687227004951	8.85113229425531	0.414713180510166	0.689497260347083	0.914204076249789	-6.01250770066799
PNPLA7	375775	patatin like phospholipase domain containing 7	-0.0362135471662016	7.2703678856907	-0.313766443730816	0.761906382758737	0.93886733092614	-6.05124683260009
PNPLA8	NA	NA	0.113655917112467	10.3818116805386	1.28931657063706	0.234121725661679	0.673305305001787	-5.29933192749899
PNPO	55163	pyridoxamine 5'-phosphate oxidase	0.0211331959173686	9.92856102812516	0.121728758657106	0.906184332895795	0.980208931291063	-6.09576497331486
PNPT1	87178	polyribonucleotide nucleotidyltransferase 1	-0.192125245308081	9.85436256704194	-0.883405186527276	0.404788075147636	0.792971263181107	-5.70424095884215
PNRC1	10957	proline rich nuclear receptor coactivator 1	-0.0950591412129145	10.3909491590097	-0.887491023595289	0.401291325827394	0.789201664853907	-5.70217470386097
POC1A	25886	POC1 centriolar protein A	-0.423445127385922	7.69807737739728	-2.86007104653345	0.021657554197159	0.344468977819885	-3.16686753303505
POC1B	282809	POC1 centriolar protein B	0.250436065934215	9.8804646563384	2.15523301546856	0.0640411652788375	0.456256412539552	-4.17398968317242
POC1B-GALNT4	NA	NA	-0.118596697234002	7.53405422963488	-1.36689024723654	0.20966769109674	0.649721889026979	-5.21015508101632
POC5	134359	POC5 centriolar protein	0.0144230051005202	8.81293761772692	0.103118019847631	0.920465164370869	0.982829714840364	-6.0980055551937
PODN	NA	NA	0.0509319237063506	7.73656248055963	0.564632592891108	0.588152499073556	0.881410125539	-5.93627009876671
PODNL1	79883	podocan like 1	-0.0157670016354791	7.33697455273042	-0.146520904412851	0.887217673517196	0.975177833209631	-6.09220662235439
PODXL	5420	podocalyxin like	-0.502855951102867	9.22104580581223	-1.94995934512252	0.0909626315384249	0.508351243624147	-4.46963012856678
PODXL2	50512	podocalyxin like 2	-0.305927978127509	10.1337812319612	-2.28738675508235	0.0522109022375974	0.433641497209497	-3.98675093152279
POF1B	NA	NA	0.027531179998724	4.29547556174068	0.233718334482839	0.821206963480343	0.95972228672873	-6.07451364189735
POFUT1	NA	NA	-0.0836001962523123	8.95128977206862	-0.771462054341209	0.463109683917749	0.822864429658102	-5.79662289979585
POFUT2	23275	protein O-fucosyltransferase 2	0.245910329736361	8.22791601099082	1.89541165475299	0.0954885312392917	0.516352813207222	-4.53465932265755
POGLUT3	143888	protein O-glucosyltransferase 3	-0.20507357434528	10.3474909006155	-1.33012252519417	0.220969412958392	0.660294456029246	-5.25281823835941
POGZ	23126	pogo transposable element derived with ZNF domain	-0.0636740164964089	10.4865509738636	-0.526350735291116	0.613244710822104	0.890635328084222	-5.95780844026189
POLA1	5422	DNA polymerase alpha 1, catalytic subunit	-0.540231273153782	8.91445359963114	-3.15814580383048	0.0138334278359161	0.31573272775515	-2.74513077213644
POLA2	23649	DNA polymerase alpha 2, accessory subunit	-0.619322855187001	8.60799963347947	-3.89915381893282	0.00475817179227434	0.265299695279976	-1.74279899004119
POLD1	5424	DNA polymerase delta 1, catalytic subunit	-0.374740560162433	8.00520287478354	-2.25497083112159	0.054894220451782	0.436529401486666	-4.03284400267586
POLD2	NA	NA	0.0209988193190107	11.4216333174922	0.25371454393435	0.806260539006092	0.954683020893852	-6.06932731678148
POLD4	NA	NA	0.0529835698779059	8.59129307256031	0.544006867802614	0.601601133057149	0.886043875797379	-5.94804803009201
POLDIP2	26073	DNA polymerase delta interacting protein 2	0.0525087216964409	11.4321859364094	0.603317048765603	0.563386501218725	0.872765839135956	-5.91310021198278
POLDIP3	84271	DNA polymerase delta interacting protein 3	0.124340005463893	10.0340067878398	1.07879143244411	0.312835350518031	0.7341119248633	-5.52386984936732
POLE	5426	DNA polymerase epsilon, catalytic subunit	-0.609169276716467	8.41960845837609	-3.4796119912399	0.00862850669283354	0.307269145541349	-2.30081344121036
POLE2	5427	DNA polymerase epsilon 2, accessory subunit	-0.566214030405473	8.17229280443392	-1.50165072672505	0.178086369005757	0.61995002775752	-5.04956216304771
POLE3	54107	DNA polymerase epsilon 3, accessory subunit	-0.112944098843985	9.17363345379503	-0.95163785122955	0.369769132302671	0.768648631187565	-5.645381406159
POLG	NA	NA	-0.108582056798873	8.11831351012316	-1.2445633997733	0.249305275079929	0.687401382688729	-5.34928962308908
POLH	5429	DNA polymerase eta	-0.198027965362668	9.83976746625052	-1.28728629749483	0.234793179103542	0.67391768042618	-5.30162257405651
POLI	NA	NA	-0.0172615599501302	9.6808601620472	-0.171891601622598	0.867888568346244	0.970107531388398	-6.08788854872591
POLK	51426	DNA polymerase kappa	0.0216331881362438	8.86075538686891	0.199130116745142	0.847241963737612	0.965699369028939	-6.08249316344418
POLM	27434	DNA polymerase mu	0.0514462653610411	8.62747245724223	0.394455140131912	0.703786331439153	0.919066541154319	-6.02111047202523
POLN	353497	DNA polymerase nu	-0.146159802819559	6.70526607629384	-1.13470552894413	0.290087686365753	0.719180126121916	-5.46692012439849
POLR1A	25885	RNA polymerase I subunit A	-0.203382885366887	9.65908371114945	-1.50220407511064	0.17231104386717	0.612306709573769	-5.0474708440349
POLR1B	NA	NA	-0.212276435741608	9.81376060016624	-2.16978771343023	0.0626177478663462	0.454552664256032	-4.15346420207164
POLR1D	51082	RNA polymerase I and III subunit D	0.133877479362568	10.10767839053	1.06064674203052	0.320513976551887	0.738745495627235	-5.54190314077309
POLR1E	64425	RNA polymerase I subunit E	0.133341447079	9.79097829603971	1.10876940755585	0.300468726608832	0.726291560067816	-5.49359189564566
POLR1G	10849	RNA polymerase I subunit G	0.0615504897039058	7.62761997804123	0.507900509662102	0.625538499730886	0.892733603914552	-5.96768809272201
POLR2A	5430	RNA polymerase II subunit A	-0.124143533542947	9.81203408738393	-0.549567401169335	0.598956298212144	0.884998446268723	-5.94391969710683
POLR2B	5431	RNA polymerase II subunit B	-0.0892796377689116	11.0687784137629	-0.897740023940456	0.396127843136438	0.785729287219372	-5.69331296865246
POLR2C	5432	RNA polymerase II subunit C	0.0578825333750008	9.6034387896882	0.495870780135915	0.633622450448853	0.89569206725415	-5.97395256196871
POLR2D	NA	NA	0.00529721620248977	10.6546427522332	0.0622012814124055	0.951963263983283	0.987519401396456	-6.10163010204072
POLR2F	5435	RNA polymerase II, I and III subunit F	-0.199495326097944	11.0734233702103	-2.05138114751423	0.0751647466337135	0.476835036092413	-4.31958006543858
POLR2H	5437	RNA polymerase II, I and III subunit H	-0.0106018764726831	12.5274686464877	-0.118124501459326	0.908947365914003	0.980759790412513	-6.09622775414265
POLR2J	NA	NA	-0.0640631470573228	9.80153969144309	-0.656271304367762	0.530485985824116	0.857519169891346	-5.87913963075426
POLR2J3	548644	RNA polymerase II subunit J3	0.148927642348871	10.9999690901588	0.829745452352574	0.431880383467419	0.807932783235075	-5.74993254472601
POLR2J4	NA	NA	0.0293214896112204	11.7482118102415	0.306008161075071	0.767588076511467	0.940102326140164	-6.05379300066225
POLR2K	5440	RNA polymerase II, I and III subunit K	-0.09787845304229	12.0265681275065	-1.21256897172681	0.260659750384078	0.697705872270265	-5.38430011735143
POLR2L	5441	RNA polymerase II, I and III subunit L	-0.147025167441281	11.6741589296591	-1.17972240810349	0.272759831288602	0.705412201116659	-5.41960916523054
POLR3A	11128	RNA polymerase III subunit A	0.148501704036812	8.69340647745347	1.45663133998662	0.184174765950919	0.626255180698059	-5.10320978597552
POLR3B	55703	RNA polymerase III subunit B	-0.200082625912835	8.42739940639071	-2.03290778771927	0.0773327246100104	0.480918713785503	-4.3452993962005
POLR3C	10623	RNA polymerase III subunit C	0.563979583864417	10.6500165667984	4.06606222654267	0.00378137566865072	0.252604714101035	-1.52863876214241
POLR3D	661	RNA polymerase III subunit D	0.35540645979194	9.55832397770842	2.86014587409201	0.0216550935300522	0.344468977819885	-3.16676080787967
POLR3E	NA	NA	0.14254806008914	9.09247838582557	1.32086526441007	0.223896293794638	0.663214458175774	-5.26344870484807
POLR3F	10621	RNA polymerase III subunit F	0.277976557695049	8.99297196061148	2.29810845077877	0.0513525446778273	0.431566438948124	-3.97148552645847
POLR3H	171568	RNA polymerase III subunit H	-0.151718883443087	8.78347831765316	-1.0645126117279	0.318865684057991	0.737642297701114	-5.53807976362166
POLR3K	51728	RNA polymerase III subunit K	-0.122783289304721	10.6156951328752	-1.04296840915527	0.32813671258255	0.741742670117722	-5.55925640932645
POLRMT	5442	RNA polymerase mitochondrial	0.00307072079443671	9.10226943472918	0.0307559604120777	0.976234773223758	0.993676795196135	-6.1031973959739
POM121	9883	POM121 transmembrane nucleoporin	0.0993147240688369	11.100462650857	1.04068776194724	0.329130318047062	0.741742670117722	-5.56147938902328
POM121C	NA	NA	0.0313393139591043	10.2590320337281	0.353795028636803	0.732843497488253	0.928793493890856	-6.03712657774344
POM121L15P	102725072	POM121 transmembrane nucleoporin like 15, pseudogene	-0.0619829976879327	6.83982293068312	-0.69788392850117	0.505471609770349	0.845274970178353	-5.85067331021463
POM121L1P	25812	POM121 transmembrane nucleoporin like 1, pseudogene	-0.00371796818575326	6.9159813542309	-0.0296174069604108	0.977114241375203	0.994043418354207	-6.10323425952382
POM121L2	94026	POM121 transmembrane nucleoporin like 2	-0.114858827260933	5.31298545129851	-1.30624057266005	0.228587922524104	0.667290272323008	-5.28014967217681
POM121L4P	266697	POM121 transmembrane nucleoporin like 4, pseudogene	-0.0610774788556651	6.31174289129461	-0.435226072763947	0.675162814817669	0.909191034800694	-6.0033781022484
POM121L9P	NA	NA	-0.109185552114553	7.04115250058637	-1.24748704932341	0.248288660850622	0.686367502024634	-5.34606065325135
POMGNT1	NA	NA	0.0622601092889622	10.5049536896425	0.647679647206612	0.535743595857897	0.858731418334785	-5.88482346909898
POMK	84197	protein O-mannose kinase	-0.315740375129663	10.7488619046483	-2.33725121278253	0.048337083058926	0.425793550018875	-3.91567913430634
POMT1	NA	NA	-0.0560913245268743	9.64171768089405	-0.555128841846693	0.594328513448943	0.884061779017218	-5.94174714781522
POMT2	NA	NA	0.0366306966437002	9.35818815877881	0.370518863338038	0.720832910465075	0.92534854326527	-6.03074205398199
PON3	NA	NA	-0.140140979870184	5.24471280696755	-1.7242410964607	0.123828400938935	0.555548301198544	-4.76405162005873
POP4	10775	POP4 homolog, ribonuclease P/MRP subunit	0.160681941900709	10.0410680489998	1.62312960599465	0.14409545429222	0.57802691317014	-4.8953743742735
POP5	51367	POP5 homolog, ribonuclease P/MRP subunit	-0.0418807448681837	7.94689681011067	-0.312347796385005	0.762944173979136	0.939326822398769	-6.05171705448401
POP7	10248	POP7 homolog, ribonuclease P/MRP subunit	-0.0849720284048336	10.071611350191	-0.666133915087045	0.524489586258472	0.852939638255805	-5.87253286494258
POPDC2	64091	popeye domain containing 2	0.229822883876068	6.15096756013042	1.79492080591075	0.11127675198263	0.539335780106339	-4.67031147400594
POPDC3	64208	popeye domain containing 3	0.689801869130796	9.30846406202427	4.04173774547199	0.00390914965310239	0.252604714101035	-1.55955775291004
POR	5447	cytochrome p450 oxidoreductase	0.159037792389347	10.8101191456144	1.66508660223396	0.135338879834313	0.568464501001418	-4.84130468440346
PORCN	64840	porcupine O-acyltransferase	0.350420465420853	9.26708424360214	3.1447943150765	0.0141111363154639	0.31573272775515	-2.76384787453768
POSTN	10631	periostin	-0.272241309281526	6.0088526222106	-0.524465309681316	0.616597539562815	0.891264081103294	-5.95678030942045
POT1	25913	protection of telomeres 1	-0.00749417026867286	9.7546125524903	-0.0627531128446011	0.951537723849338	0.987519401396456	-6.10159313778062
POTEA	NA	NA	-0.187892176068794	3.75850532511451	-1.95127550750409	0.0876632734386847	0.500708996245962	-4.4581949173225
POTEF	728378	POTE ankyrin domain family member F	-0.0670762346213016	12.9227390973572	-0.728899114339965	0.48732064783702	0.834205103138455	-5.82846058768589
POTEG	404785	POTE ankyrin domain family member G	0.0532588323240422	5.70718934799508	0.454099087527258	0.662098065834259	0.904717562254472	-5.99460881453732
POTEJ	653781	POTE ankyrin domain family member J	-0.0276221173907806	11.3721554799232	-0.292896674030697	0.777224174668548	0.94253570620172	-6.05795461861057
POTEM	641455	POTE ankyrin domain family member M	-0.102984672157367	11.1691513090646	-1.00139882676907	0.346615780366205	0.755696033344122	-5.59920108619063
POU1F1	NA	NA	0.497200167505674	4.51645550312722	5.0675266274696	0.00103832517915418	0.185084022558554	-0.345569300177136
POU2AF1	NA	NA	0.0215597787111244	6.69584082836053	0.231994553925616	0.822499186472009	0.960193115068886	-6.07494110895174
POU2AF2	341032	POU class 2 homeobox associating factor 2	-0.108745392148161	5.84122828217555	-1.25143777339389	0.246920441496209	0.68510012383917	-5.34168954837058
POU2F2	5452	POU class 2 homeobox 2	-0.0424512442743505	7.6272491246682	-0.39469853961402	0.703613885828968	0.919066541154319	-6.02100955926333
POU2F3	25833	POU class 2 homeobox 3	-0.0222613402327719	6.94119490479793	-0.213286963085873	0.836559627713098	0.963742752736165	-6.07937943688182
POU3F1	5453	POU class 3 homeobox 1	0.0400759667576949	8.33588720896855	0.404412914238178	0.696746418363232	0.917179113763174	-6.01693331955126
POU3F2	5454	POU class 3 homeobox 2	-0.820543118877784	10.13684022981	-4.92783608234248	0.00123259057102096	0.186822061058667	-0.499963068354148
POU3F3	NA	NA	-0.0820043043440433	9.34119124946039	-0.91715269463313	0.386480181141768	0.780635432512638	-5.67630470413818
POU3F4	5456	POU class 3 homeobox 4	-0.348643611846652	8.60170617993716	-1.48930836079141	0.178141755008978	0.61995002775752	-5.06387561168248
POU4F1	5457	POU class 4 homeobox 1	-0.400987223184763	8.76077403697152	-2.73137945188772	0.0263497252532669	0.35922994040168	-3.35084646910868
POU4F2	5458	POU class 4 homeobox 2	-0.0502066844754868	6.42381936962461	-0.509336217501951	0.624577281246116	0.892674235269888	-5.96693108685974
POU4F3	NA	NA	-0.0458367089829321	7.16101940404838	-0.561553709348533	0.590149407421804	0.882649158267247	-5.93805382516035
POU5F1B	5462	POU class 5 homeobox 1B	0.0302535851136502	6.81875982969475	0.23548298909493	0.81988470339482	0.958878698425291	-6.07407280883182
POU5F1P3	642559	POU class 5 homeobox 1 pseudogene 3	-0.0632423480810168	7.4104864246661	-0.609997449776361	0.559171381433719	0.871105596900408	-5.90895783111168
POU5F1P4	645682	POU class 5 homeobox 1 pseudogene 4	-0.284196599100669	6.80303106887528	-1.74057351267361	0.120955271892446	0.552253161531183	-4.74273292575786
POU5F2	134187	POU domain class 5, transcription factor 2	-0.0708463503973292	7.37942491946806	-0.552083140455126	0.596315282845425	0.884589617134757	-5.94348429861126
POU6F1	5463	POU class 6 homeobox 1	0.333856228672985	9.28892980304975	2.84031564441749	0.0223174622616431	0.347074133031432	-3.19505578451235
PP12613	100192379	uncharacterized LOC100192379	-0.0151485743823331	5.62533635922434	-0.137745998388615	0.893922527545058	0.977744219018678	-6.09354089145137
PP2D1	NA	NA	-0.111011023794487	3.54549036295911	-1.22956686282377	0.254574860625926	0.692747784010873	-5.36577449498903
PPA1	5464	inorganic pyrophosphatase 1	-0.0973976854606014	9.30056107551401	-0.519292557652516	0.617983653105566	0.891947562344784	-5.96157711129482
PPA2	27068	inorganic pyrophosphatase 2	-0.0184757475521157	7.76823789922656	-0.152529209158249	0.882632317701632	0.974473345321969	-6.09124579384078
PPAN-P2RY11	NA	NA	-0.0760847123646407	8.3522541727569	-0.794355448019685	0.450425330815423	0.817225163056736	-5.77886247791565
PPARA	5465	peroxisome proliferator activated receptor alpha	0.25057789492077	8.10132367170344	1.68796608374427	0.130773773988351	0.563077045002635	-4.81156228045565
PPARD	5467	peroxisome proliferator activated receptor delta	0.0662075391591026	9.30657617674342	0.568527200039354	0.585631912781358	0.879999311870601	-5.93400097302286
PPARG	5468	peroxisome proliferator activated receptor gamma	0.101575174123389	5.94422388133011	0.613691418201491	0.557261938052158	0.870647962541984	-5.90622199242832
PPARGC1A	10891	PPARG coactivator 1 alpha	0.053975426834147	9.47511822955895	0.307114158242521	0.766777183741475	0.939904234227704	-6.05343382428281
PPARGC1B	133522	PPARG coactivator 1 beta	-0.132655068552991	7.6910412661483	-1.23638615877351	0.252167216147044	0.690620848285667	-5.3582946139171
PPAT	5471	phosphoribosyl pyrophosphate amidotransferase	-0.20187746229058	9.39677804990185	-1.49313884197465	0.174615035369783	0.615599568697326	-5.05863116803387
PPCDC	NA	NA	0.0799645631101733	7.51370405240583	0.848284908222989	0.421489597883122	0.803997772098204	-5.73531003693908
PPCS	79717	phosphopantothenoylcysteine synthetase	0.146909194518926	8.0875806918164	0.808087106352871	0.443015791914744	0.814267455619632	-5.76791128673757
PPDPF	79144	pancreatic progenitor cell differentiation and proliferation factor	0.322531142499897	11.8528883965425	1.98132440144462	0.0846293036513554	0.494470534561585	-4.4199426175528
PPDPFL	NA	NA	-0.02583630365644	4.67077446616909	-0.22127072401463	0.830551098367514	0.962132094603773	-6.07753032767759
PPEF1	5475	protein phosphatase with EF-hand domain 1	0.0786573129804812	5.19111563562853	0.583425039512072	0.576045968491342	0.87763365816597	-5.92518932405917
PPEF2	5470	protein phosphatase with EF-hand domain 2	-0.0919757262643949	6.26459830120274	-0.891892301383478	0.399068022883183	0.787825417864569	-5.69837920376775
PPFIA1	8500	PTPRF interacting protein alpha 1	0.12802401005101	10.1020269265592	0.960403195349466	0.365608559442238	0.765847391444288	-5.63737894918678
PPFIA2	8499	PTPRF interacting protein alpha 2	-0.211699718229094	6.59242560540728	-1.01715305499566	0.341699185952506	0.75290342416562	-5.58225607858819
PPFIA3	NA	NA	-0.120507350268223	7.02176476055534	-1.10966252376452	0.300106366517073	0.726291560067816	-5.49268072303546
PPFIBP1	8496	PPFIA binding protein 1	-0.341023386079859	9.80196957495325	-1.97328236902033	0.0847535808338526	0.494700230707784	-4.42788838112418
PPFIBP2	8495	PPFIA binding protein 2	-0.105372665152036	9.08733732082177	-1.01512868660665	0.340425949034463	0.751849883828603	-5.58614314137667
PPHLN1	51535	periphilin 1	-0.0977471224300457	9.99554922381789	-0.979835379246707	0.35651024464382	0.760828071575477	-5.61943538831623
PPIA	5478	peptidylprolyl isomerase A	-0.0728308747314738	7.88169829576768	-0.580104866896074	0.578174600513929	0.87812053349892	-5.9271711488636
PPIAL4A	NA	NA	0.0179053574577566	6.16750814825084	0.229683992735699	0.8242321939627	0.960765265676192	-6.07550919443757
PPIAL4C	NA	NA	0.005599978820822	6.10605715173959	0.0723566826173756	0.9441347997115	0.986104850934995	-6.10089762711742
PPIAL4G	NA	NA	-0.080988448976097	9.62230268126482	-0.832832205416561	0.429644617333953	0.807087315592536	-5.74803217436548
PPIB	NA	NA	0.0580844372705136	12.5116697945469	0.586620014674158	0.574001806368688	0.876633922451406	-5.92327249012975
PPIC	5480	peptidylprolyl isomerase C	0.167918107159995	8.48628396524741	0.810828362987051	0.442301227790387	0.813947980197522	-5.76491637777954
PPIE	NA	NA	0.141674170358753	8.95728965411432	1.19154011039479	0.268354158956063	0.70475304520023	-5.40698074834992
PPIEL	728448	peptidylprolyl isomerase E like (pseudogene)	0.0695730593389258	6.15335490984622	0.626887447793366	0.548596866777679	0.866235068979973	-5.89830106573875
PPIH	10465	peptidylprolyl isomerase H	-0.0787096855179827	9.030572661065	-0.512340728717737	0.622568219526017	0.892031427548788	-5.96534045145817
PPIL1	51645	peptidylprolyl isomerase like 1	-0.158365888399739	10.0018161686132	-1.23326149394074	0.253268048602979	0.691391919254161	-5.36172533101737
PPIL2	23759	peptidylprolyl isomerase like 2	-0.0144320406716515	9.58577383607433	-0.13830105888158	0.893498132806974	0.977737905803781	-6.09345891933733
PPIL3	53938	peptidylprolyl isomerase like 3	-0.0808599036509536	9.51598880953312	-0.587666542731509	0.573333130572487	0.876492607745375	-5.92264254824985
PPIL4	NA	NA	0.192534573014698	9.41311314721785	1.88848359761273	0.0965045297859696	0.517502612032983	-4.54409273075962
PPIL6	285755	peptidylprolyl isomerase like 6	1.11295411691658	8.11170765241723	3.085567907058	0.0183144085486241	0.332680567400542	-2.94709154017124
PPIP5K1	9677	diphosphoinositol pentakisphosphate kinase 1	0.255754747579698	8.32116502106983	1.79224124721871	0.111729899885273	0.54013266173431	-4.67389191056867
PPM1B	5495	protein phosphatase, Mg2+/Mn2+ dependent 1B	0.0346664485260964	9.13596921282646	0.351185959651918	0.734724473177783	0.929392568336226	-6.0380969289676
PPM1D	8493	protein phosphatase, Mg2+/Mn2+ dependent 1D	-0.0712153667568364	10.5463289506601	-0.605523530720001	0.561992247005818	0.871804147974107	-5.91173658641655
PPM1E	22843	protein phosphatase, Mg2+/Mn2+ dependent 1E	0.18631371316178	8.64953249371248	1.89062354462017	0.0961896065199965	0.517196272498772	-4.54118013840323
PPM1F	9647	protein phosphatase, Mg2+/Mn2+ dependent 1F	-0.0884732629365832	8.31792213148197	-0.86493621118523	0.412824784020172	0.798482567365427	-5.72138618325668
PPM1G	5496	protein phosphatase, Mg2+/Mn2+ dependent 1G	-0.0411410987799604	10.2038002716462	-0.254343490908433	0.805791764710122	0.954527674693011	-6.06915740109602
PPM1H	57460	protein phosphatase, Mg2+/Mn2+ dependent 1H	-0.0833512465706694	7.52681346314407	-0.871980226264183	0.4091976728852	0.797252176787044	-5.71542945569012
PPM1J	NA	NA	0.173987053805402	7.62906190126219	1.87612550627361	0.0983425946815742	0.518722795556853	-4.56089138649867
PPM1K	152926	protein phosphatase, Mg2+/Mn2+ dependent 1K	-0.186654989569939	7.52014337170673	-1.02554518538384	0.336397364221317	0.749107382262559	-5.5756062778063
PPM1M	NA	NA	0.101882174403611	7.68187556887556	1.18237750498191	0.271764860776899	0.705412201116659	-5.4167793622409
PPM1N	147699	protein phosphatase, Mg2+/Mn2+ dependent 1N (putative)	0.00229940833016035	6.99090614271664	0.0211978410553293	0.983618833076888	0.99516200891556	-6.10346371400701
PPME1	51400	protein phosphatase methylesterase 1	0.0962864456489196	10.8349843583768	0.82954571774831	0.431393153526698	0.807871935975207	-5.75071296728408
PPOX	5498	protoporphyrinogen oxidase	-0.178866606472377	7.33837971883492	-1.40213559064991	0.199308527301887	0.63948635534906	-5.1686160424975
PPP1CB	5500	protein phosphatase 1 catalytic subunit beta	0.156703087743984	11.5673377886379	1.91802660409232	0.0922429753367284	0.510943631006474	-4.50378867925024
PPP1CC	5501	protein phosphatase 1 catalytic subunit gamma	-0.231140799624256	12.2958940750772	-2.08015887532792	0.0719052931521379	0.469846082896049	-4.27940055251175
PPP1R10	NA	NA	-0.0651707713198539	9.9270898852991	-0.692204104517561	0.508841514871558	0.845915849496856	-5.85464960173108
PPP1R11	6992	protein phosphatase 1 regulatory inhibitor subunit 11	0.291793254100969	10.3269668507936	2.89697240671705	0.020478619864872	0.341883901240012	-3.11427800124769
PPP1R12A	NA	NA	0.10679142431116	10.5563457367073	1.06537782807934	0.318497694991173	0.737527057551314	-5.53722266112938
PPP1R12B	4660	protein phosphatase 1 regulatory subunit 12B	-0.203192010167229	8.2530483044	-1.78322277844003	0.113267877678541	0.542032841709537	-4.68592750245092
PPP1R13B	NA	NA	0.16064551213654	7.79370649385665	1.68751200836505	0.130862967687817	0.563077045002635	-4.81215427413595
PPP1R14A	94274	protein phosphatase 1 regulatory inhibitor subunit 14A	-0.0569265299547524	7.52957550436844	-0.534959662287613	0.6075524833147	0.887532967215842	-5.95308661684063
PPP1R14B	26472	protein phosphatase 1 regulatory inhibitor subunit 14B	0.0157528322240617	11.3208396854968	0.128787725384353	0.900776899900002	0.978464870289701	-6.09481848591441
PPP1R14C	81706	protein phosphatase 1 regulatory inhibitor subunit 14C	0.0761043036428149	8.56163778414041	0.51120149684777	0.623329606853701	0.892031427548788	-5.96594460504978
PPP1R15A	23645	protein phosphatase 1 regulatory subunit 15A	1.79888605709558	10.0418040408321	6.89391980599337	0.000226522902162752	0.12959863844045	0.981362982590793
PPP1R15B	84919	protein phosphatase 1 regulatory subunit 15B	0.204777035277378	11.1606397656718	2.02462431525352	0.0783245382237038	0.482045127762126	-4.35681256519753
PPP1R16A	84988	protein phosphatase 1 regulatory subunit 16A	0.167875676631448	8.78768307128632	1.510834860934	0.1701428413233	0.609498170844002	-5.03681251063368
PPP1R17	10842	protein phosphatase 1 regulatory subunit 17	0.190806951305145	7.38171737918568	0.621628691381459	0.554429270656519	0.869494600390754	-5.8989960117248
PPP1R18	170954	protein phosphatase 1 regulatory subunit 18	0.223615410124704	8.82654418703876	1.75760138885233	0.117746882605133	0.548123016791243	-4.71999236160849
PPP1R1A	NA	NA	-0.00260908530288387	7.05015502237626	-0.0268389701076212	0.979260564524164	0.994413090242118	-6.10331838323794
PPP1R1B	NA	NA	-0.0390466782013946	6.90149519688004	-0.392231960286444	0.705362273980589	0.919779078588049	-6.02202943281656
PPP1R1C	151242	protein phosphatase 1 regulatory inhibitor subunit 1C	-0.590482201780534	7.44653816645816	-1.41320728996772	0.201661688947262	0.640314173572536	-5.15509244644798
PPP1R2	5504	protein phosphatase 1 regulatory inhibitor subunit 2	0.441330043525908	11.1115330563684	4.72047147453267	0.00159821509812103	0.203588641199321	-0.735497382468739
PPP1R21	129285	protein phosphatase 1 regulatory subunit 21	-0.0558180975851543	8.41113509019886	-0.500348184109315	0.630607418572593	0.894913777412547	-5.97163735439551
PPP1R26	NA	NA	0.013672488151376	8.06181218913419	0.133263482333309	0.897351148485193	0.978464870289701	-6.09419085469978
PPP1R2B	153743	PPP1R2 family member B	0.432702219838401	6.45248641025734	5.019119869098	0.00110155988133845	0.185084022558554	-0.398683555137525
PPP1R2C	80316	PPP1R2C family member C	-0.110670320654651	6.73351500152258	-1.05615838790074	0.322436055553747	0.739199787127152	-5.54632933569429
PPP1R35	221908	protein phosphatase 1 regulatory subunit 35	0.079108398738742	9.24139178825156	0.58110680917858	0.57753176618276	0.878085078771199	-5.9265741731339
PPP1R3A	5506	protein phosphatase 1 regulatory subunit 3A	-0.14837561062447	4.91934478340244	-1.22657190486415	0.255638320200091	0.69368947576616	-5.36905098519172
PPP1R3B	79660	protein phosphatase 1 regulatory subunit 3B	0.174515392113774	7.51206129930528	1.27156488701829	0.240048104253591	0.678454056994609	-5.31928284205487
PPP1R3C	5507	protein phosphatase 1 regulatory subunit 3C	0.272662780550395	9.27058811969459	1.1933226793424	0.269828545898688	0.705412201116659	-5.40373830458717
PPP1R3D	NA	NA	-0.0305820210035268	8.82038107277086	-0.31013230312528	0.76456591066883	0.939715717110498	-6.05244724466869
