"SYMBOL","ENTREZID","GENENAME","GSM1399027_LIliana_06-29-12-90609_Veh.CEL.gz","GSM1399028_LIliana_06-29-12-100609_CBD.CEL.gz","GSM1399029_LIliana_06-29-12-11CC4121_Veh.CEL.gz","GSM1399030_LIliana_06-29-12-12CC4121_CBD.CEL.gz","GSM1399031_Liliana_10-20-2011-84121T3_VEH.CEL.gz","GSM1399032_Liliana_10-20-2011-94121T3_CBD.CEL.gz"
"NPM1","4869","nucleophosmin 1",10.3408868506629,10.3674955088515,9.80548608274898,9.95077363958215,9.88109026615736,10.0629633637945
"NPM2","10361","nucleophosmin/nucleoplasmin 2",6.64299980762006,6.78946091875804,7.23034580067172,7.05104684314823,6.38059303303726,6.34840155614503
"NPM3","10360","nucleophosmin/nucleoplasmin 3",6.82952477064528,7.25869951683991,7.37940022605169,7.34363116858988,8.0750606614894,8.18165932331412
"NPNT","255743","nephronectin",7.5791206335184,7.87645687956271,7.54404994245667,7.44901438076843,7.28827472674389,7.17493850245977
"NPPA","4878","natriuretic peptide A",6.11148148955872,6.20041399924791,6.27072872177767,6.01223147432469,6.0820067454893,6.16142866627115
"NPPB","4879","natriuretic peptide B",6.81133657776581,7.13581065523581,7.17577513633236,7.11467426974338,6.76783351437808,6.72003710867922
"NPPC","4880","natriuretic peptide C",8.95300404908339,9.05183735768547,9.34019910158772,9.20481420369657,8.7502104538251,8.60712852728235
"NPR1","4881","natriuretic peptide receptor 1",7.18019331794255,7.69092088326541,7.61547760179926,7.11964241226905,6.36853374830936,6.3958867180654
"NPR2","4882","natriuretic peptide receptor 2",7.75220357371292,7.7534447934193,7.19793798099727,7.16531028112006,8.87303725739285,9.08346458550005
"NPR3","4883","natriuretic peptide receptor 3",5.28876146801567,5.37408800503543,5.67089906268723,5.3187569281092,5.66375795287411,5.82425010656921
"NPRL2","10641","NPR2 like, GATOR1 complex subunit",9.17119026628992,8.97645765389777,8.81345342920739,8.7475689485902,9.09742235392029,9.10301593896283
"NPRL3","8131","NPR3 like, GATOR1 complex subunit",8.99998165913344,8.98638057845058,9.11635967681491,9.26856045022952,9.55791680711039,9.48178917664086
"NPSR1","387129","neuropeptide S receptor 1",6.01725787281772,6.05481990498682,6.38526727517509,6.32039182828281,5.6442642447738,5.94129575243623
"NPSR1-AS1","404744","NPSR1 antisense RNA 1",4.83500983930383,4.944262084367,5.10632503843592,5.10908511450953,4.77663461520759,4.75882392651537
"NPTN","27020","neuroplastin",10.6525825373575,10.7631100815336,10.786656673652,10.7373698577994,11.1868100195609,10.9569593361431
"NPTX1","4884","neuronal pentraxin 1",7.30113474125388,7.44602750493459,7.17494345840265,7.44126823583034,9.5567465926029,9.53564086280669
"NPTX2","4885","neuronal pentraxin 2",6.96082342533598,7.11900452260731,7.17811624224029,7.08414097735618,7.01779475069621,6.86732047258851
"NPTXR","23467","neuronal pentraxin receptor",8.20168788265375,8.28148250030027,8.37632995717575,8.55780990741994,10.1167584351822,10.5319097582743
"NPVF","64111","neuropeptide VF precursor",4.69472642877214,4.86660133430596,4.62058802107529,4.91552739493745,4.79828166076059,4.53239473496188
"NPW","283869","neuropeptide W",7.67403374797942,7.76214687468078,8.0427487009012,7.82892776654309,7.62362228933721,7.41478686826134
"NPY","4852","neuropeptide Y",8.322902419567,8.97271117877141,7.65539016847278,7.64970934977082,7.49705507197937,7.24710426514979
"NPY1R","4886","neuropeptide Y receptor Y1",4.09224746819953,4.21562273953298,4.63170794090618,4.56535488649495,4.13278406098366,4.37817037657726
"NPY2R","4887","neuropeptide Y receptor Y2",6.12699284605503,6.33451961933897,6.50756334844203,6.24419929368397,6.04615933403572,5.85587664957318
"NPY4R","5540","neuropeptide Y receptor Y4",4.2692288317819,4.23558417230524,4.13615026409273,4.45784537049275,3.68764726544531,4.07273619426366
"NPY5R","4889","neuropeptide Y receptor Y5",4.451082656198,4.49759257512379,4.1858696879835,4.48477065902461,4.12123138263052,4.18504364971481
"NPY6R","4888","neuropeptide Y receptor Y6 (pseudogene)",5.45411065747494,5.31656123563587,5.45115868867815,5.50914459209452,5.26582768529215,5.3436719834589
"NQO1","1728","NAD(P)H quinone dehydrogenase 1",11.3026386225345,11.740662551748,11.1265138576443,11.6872972049224,10.7598777480172,11.464157238877
"NQO2","4835","N-ribosyldihydronicotinamide:quinone dehydrogenase 2",9.48404175160906,9.80050879657001,9.61428517292821,10.3413328137585,9.7987160195477,10.9430578391823
"NR0B1","190","nuclear receptor subfamily 0 group B member 1",7.25509726168822,6.7720923979024,6.7868218189816,7.76750171176874,6.89183566957421,8.4705863089584
"NR0B2","8431","nuclear receptor subfamily 0 group B member 2",6.90207226770317,6.65786649070077,6.95373434565137,6.9619014678776,6.51924438123288,5.99887225744083
"NR1D1","9572","nuclear receptor subfamily 1 group D member 1",7.69706941021567,8.10750684799781,8.83234847335808,10.1597014361681,8.89793536989352,10.0295674118419
"NR1D2","9975","nuclear receptor subfamily 1 group D member 2",8.93435612474301,8.81326571857929,10.3120909930527,10.2816094654201,9.88313486176519,10.5045564946551
"NR1H2","7376","nuclear receptor subfamily 1 group H member 2",9.2650028368242,9.43780856358003,9.32401118934393,9.5303605361909,8.14767009696683,8.84723171309694
"NR1H3","10062","nuclear receptor subfamily 1 group H member 3",7.22879785245374,7.11687912899021,7.54044406788663,7.46564909979417,7.06343100640337,6.98444599642801
"NR1H4","9971","nuclear receptor subfamily 1 group H member 4",4.97224586448064,5.08815753705828,5.04471184801325,5.18123222773887,4.84444443316809,4.97140388843634
"NR1I2","8856","nuclear receptor subfamily 1 group I member 2",5.94471953708257,5.99408947496588,6.16907610479651,6.31010185840952,5.93385778185113,5.83544606419346
"NR1I3","9970","nuclear receptor subfamily 1 group I member 3",5.67946916251296,5.78772979293975,6.02201273403236,5.92935924370841,5.56723833824918,5.68004692293424
"NR2C1","7181","nuclear receptor subfamily 2 group C member 1",9.24550305679233,8.99677629497173,8.53337038575293,8.96558045036027,9.09998366801813,9.09219126465894
"NR2C2","7182","nuclear receptor subfamily 2 group C member 2",10.063397633329,10.0908975855072,10.2822813619779,10.3124329904205,10.7909906939621,10.71179344056
"NR2C2AP","126382","nuclear receptor 2C2 associated protein",9.38440265113012,9.37921536741066,8.81519183014218,8.47457341443249,8.45036174658447,8.49995911682545
"NR2E1","7101","nuclear receptor subfamily 2 group E member 1",6.15599599627165,5.80963427734208,7.00439352856718,7.055003484684,8.96183636703126,9.22997413770551
"NR2E3","10002","nuclear receptor subfamily 2 group E member 3",6.883701758673,6.78436705282236,7.18369092966917,7.05297846722009,6.6228188984088,6.49469264458032
"NR2F1","7025","nuclear receptor subfamily 2 group F member 1",9.90109014204266,9.79012416320446,9.75724461001594,9.03465672371699,9.96176074354776,9.3693450158568
"NR2F2","7026","nuclear receptor subfamily 2 group F member 2",8.83557992943353,8.77324917209648,8.81456744476368,8.25184659520346,10.3234472392222,10.1822565249033
"NR2F6","2063","nuclear receptor subfamily 2 group F member 6",9.73162536749629,9.96427393392513,10.2350306881544,10.4144604806132,9.71339322502394,9.6774322727124
"NR3C1","2908","nuclear receptor subfamily 3 group C member 1",9.28502633895263,9.35527706059946,9.56001850872017,9.87650751227417,9.11151198304498,9.09920100736787
"NR3C2","4306","nuclear receptor subfamily 3 group C member 2",5.95033666787716,6.03423839350513,6.2614948351406,6.40756195429097,7.79715439703555,7.7838444761273
"NR4A1","3164","nuclear receptor subfamily 4 group A member 1",9.01263300394498,8.98735784840297,9.57944886899964,9.00001034746248,9.15523409714298,8.95378576356937
"NR4A2","4929","nuclear receptor subfamily 4 group A member 2",8.70918609979883,8.24572126996987,10.3483715161043,10.2968354540278,10.1915466148986,10.3867614924406
"NR4A3","8013","nuclear receptor subfamily 4 group A member 3",7.09512991139793,7.01082665879479,7.08626980233848,7.12879077359051,7.56669400961374,7.28427153160693
"NR5A1","2516","nuclear receptor subfamily 5 group A member 1",6.86053796133439,6.99473109457085,7.00159893240845,7.04708318215837,6.52583014281482,6.5938630877652
"NR5A2","2494","nuclear receptor subfamily 5 group A member 2",5.07644142782738,5.60663510614126,6.09152452416032,5.93132846438799,5.63373241524968,5.63303895440857
"NR6A1","2649","nuclear receptor subfamily 6 group A member 1",6.92333544787489,6.82581765360021,7.1793771387914,7.21737834548139,6.98429028695779,6.74921182336308
"NRAP","4892","nebulin related anchoring protein",5.8348671934668,6.08816948496455,6.41203998306884,6.16015150822419,6.14886179574111,5.96038129588222
"NRARP","441478","NOTCH regulated ankyrin repeat protein",8.24281568274077,8.30176241825489,8.06245087179438,7.77184043395585,8.31068428819576,7.89940581401143
"NRBF2","29982","nuclear receptor binding factor 2",8.72242080635169,9.05263963850036,8.46676376368487,9.12393829778416,7.78598991968774,8.43700476892256
"NRBP1","29959","nuclear receptor binding protein 1",11.0632905345709,11.0791927649945,10.6901241034939,10.8298927438592,10.952848486913,11.4939447809809
"NRBP2","340371","nuclear receptor binding protein 2",8.57124712080116,8.44521282945573,8.52478604010098,8.85505053328063,9.77721010372259,9.18943689418957
"NRCAM","4897","neuronal cell adhesion molecule",9.95783568013974,10.5254953196274,10.418238818751,10.3959785000434,10.4497022724261,10.945154897002
"NRDC","4898","nardilysin convertase",11.2181228124836,11.2411280366129,11.1881014317933,11.3936657359418,11.0330004853656,11.1602921251599
"NRDE2","55051","NRDE-2, necessary for RNA interference, domain containing",7.26734793356167,7.14663793279706,7.11223433048393,7.18348617782419,6.87030338470087,6.90977674478123
"NREP","9315","neuronal regeneration related protein",11.4931563457272,11.4041844910772,11.5307585127558,10.7296281809714,12.0159007449088,11.7402286775951
"NRF1","4899","nuclear respiratory factor 1",8.58339230214659,8.43756106832096,8.32569837828339,8.29435839271666,8.2413753703181,8.32339459079465
"NRG1","3084","neuregulin 1",5.9711519331978,6.04512458893464,6.16970994848662,6.41893879160516,8.56422171902772,8.2201356372828
"NRG2","9542","neuregulin 2",8.55199906831852,8.45924003858316,8.74002282555143,8.15787850465184,8.61283733133491,8.20327878422919
"NRG3","10718","neuregulin 3",6.13381054306927,6.03699997122026,6.40125887383006,6.36089484263059,6.29722435160243,6.17349909038015
"NRG4","145957","neuregulin 4",3.99017516046583,4.22857813154017,4.09422016278859,4.42249372480167,3.84048043255315,3.90291040850467
"NRGN","4900","neurogranin",9.14939053586301,9.44403567428838,9.07616915443777,8.51179949330341,8.81346257932674,8.67554479955238
"NRIP1","8204","nuclear receptor interacting protein 1",9.62895774235775,9.89048589920705,9.85697936011117,9.63007811510295,9.96870160986615,9.77869495292388
"NRIP2","83714","nuclear receptor interacting protein 2",6.23763610880559,6.37117527980111,6.50220605832208,6.39609217303199,6.12021385590007,6.46546421545509
"NRIP3","56675","nuclear receptor interacting protein 3",5.72116599049356,5.84198552490534,6.08676661210127,6.16094940478558,8.55550948973895,8.93374660842502
"NRK","203447","Nik related kinase",5.27362830875761,5.43571635288341,5.37583615581647,5.22354499372492,5.25581862600923,5.13422304021708
"NRL","4901","neural retina leucine zipper",7.78758168227797,7.86267257782242,7.46448728729527,7.57656541955623,7.66768587856414,7.71869008446068
"NRM","11270","nurim",11.2683064793111,11.1377602514795,10.5504293015743,9.91424478246561,10.0410378665995,9.59272713700304
"NRN1","51299","neuritin 1",12.2975058729029,12.433752742406,12.3385005410567,11.6572115411869,11.3021035368865,11.0770059459489
"NRN1L","123904","neuritin 1 like",6.94437230776042,7.2718748517456,7.27995192136964,7.28909751919333,6.88239248318791,6.80551871042901
"NRP1","8829","neuropilin 1",6.40525614217699,6.56575763516331,6.96143695445224,6.84156802316963,7.70192320914103,7.54339752429226
"NRP2","8828","neuropilin 2",7.96318346676126,9.39008933242071,8.49307940203473,8.63912413132001,10.6129617328041,11.568680596969
"NRROS","375387","negative regulator of reactive oxygen species",8.01895245601577,8.001092104849,8.65682622467547,8.55913489507742,7.29001577079848,7.06497399673733
"NRSN1","140767","neurensin 1",6.21380247325273,6.31542770818733,6.40936209249529,6.45555659975499,7.24876545933194,6.49161722515136
"NRSN2","80023","neurensin 2",10.1994976865704,10.3593008984886,10.7228964095428,10.2219477456019,10.4590507487127,10.6417594562307
"NRTN","4902","neurturin",8.06462280972432,8.09699692582025,8.44636548579295,8.33524398887769,8.14446773310062,7.90053912439604
"NRXN1","9378","neurexin 1",6.25925261484973,6.20812663456,6.19213318389973,6.245843402327,9.98586604934108,8.91196525916587
"NRXN2","9379","neurexin 2",7.76645710912406,7.85170369765673,8.09211967938387,7.90610715876588,9.95583651514512,9.57702036942092
"NRXN3","9369","neurexin 3",5.77939695200576,5.76338383687804,5.6801281597114,6.15835383131556,6.74205106435915,7.11991761029385
"NSA2","10412","NSA2 ribosome biogenesis factor",11.5924158448891,11.4867517548686,10.6685179868052,10.9109827825957,10.5403324551439,10.846742298326
"NSD1","64324","nuclear receptor binding SET domain protein 1",8.31852421976429,8.26938163248267,8.44557227135488,8.66634536056333,9.45381061456024,9.33443539266386
"NSD2","7468","nuclear receptor binding SET domain protein 2",8.67623889574831,8.6206250052093,8.7264625925966,8.69712233855721,8.91743698740114,8.51731396818202
"NSD3","54904","nuclear receptor binding SET domain protein 3",9.39240544626843,9.38208721982378,9.51882618509584,10.0751942364186,10.1094641628169,9.92707080548495
"NSDHL","50814","NAD(P) dependent steroid dehydrogenase-like",10.879384738356,10.8265982274941,9.78114210137803,9.71257319953372,10.3106064544294,10.1223356801799
"NSF","4905","N-ethylmaleimide sensitive factor, vesicle fusing ATPase",11.4025169158193,11.4204178624939,11.101038971415,10.9988083279347,11.0473568984836,11.023469612374
"NSFL1C","55968","NSFL1 cofactor",10.4993242833322,10.4428390089328,10.3067199975252,10.6970460113843,10.7228426978001,10.7598106529312
"NSG1","27065","neuronal vesicle trafficking associated 1",7.16000805940725,7.26940223260821,7.0956991187812,6.81554473811837,8.26148934119401,8.50726029763883
"NSG2","51617","neuronal vesicle trafficking associated 2",6.2587516234641,6.4214134776998,6.48180184154682,6.371384750714,8.67624807412136,8.53323641885855
"NSL1","25936","NSL1 component of MIS12 kinetochore complex",11.564887910346,11.2662175697427,10.7977482833647,10.5825207784567,11.2088157100386,11.1199091164618
"NSMAF","8439","neutral sphingomyelinase activation associated factor",9.72976133017537,9.76071120308139,9.30372784145072,9.87876884353519,9.86644070499877,10.1465566551875
"NSMCE1","197370","NSE1 homolog, SMC5-SMC6 complex component",10.2269401567742,10.304910721368,9.81723495598206,10.0160142106738,9.92154697209058,10.2627978503254
"NSMCE2","286053","NSE2 (MMS21) homolog, SMC5-SMC6 complex SUMO ligase",9.55470880177636,9.49519387171386,8.2568215076698,8.81730687024289,8.05973494330727,8.49304637026985
"NSMCE3","56160","NSE3 homolog, SMC5-SMC6 complex component",8.85255476163344,8.77494894159723,8.76455591102401,8.79283345516711,8.92310388077637,9.30223254224239
"NSMCE4A","54780","NSE4 homolog A, SMC5-SMC6 complex component",10.0613013324548,9.98149803317241,9.04710625373007,8.66927108962713,8.64328030572929,8.49336951547314
"NSMF","26012","NMDA receptor synaptonuclear signaling and neuronal migration factor",9.37060460648792,9.52531652280165,9.74542153639808,9.97211456111503,10.7151422101577,10.6582136879326
"NSRP1","84081","nuclear speckle splicing regulatory protein 1",9.8098967644371,9.6420219261974,9.37054514146772,9.46853174858192,9.36474503355624,9.48996846442869
"NSUN2","54888","NOP2/Sun RNA methyltransferase 2",9.76742054672439,9.93537245571397,9.51543858311275,9.94044828930673,9.48342511855417,9.59809641907631
"NSUN3","63899","NOP2/Sun RNA methyltransferase 3",9.35317819070194,9.34139378459702,9.57849626303874,9.84530366032045,8.68790703504707,8.82996836247274
"NSUN4","387338","NOP2/Sun RNA methyltransferase 4",10.6096653904343,10.6996015691309,10.5350936116617,10.6446008390546,9.45546371035834,9.84546403973759
"NSUN5","55695","NOP2/Sun RNA methyltransferase 5",9.04323752239307,9.00136739199209,9.20692118081171,9.82714500823081,9.37577263185923,9.42980397089357
"NSUN5P1","155400","NSUN5 pseudogene 1",9.45132691363072,9.24977199811242,9.58123045406184,9.9787993784423,9.644064163054,9.39657345686158
"NSUN6","221078","NOP2/Sun RNA methyltransferase 6",8.58784805756162,8.27036785284821,7.8305331228785,7.29117162042284,6.92409247192637,7.06371852085853
"NSUN7","79730","NOP2/Sun RNA methyltransferase family member 7",5.98671926086451,6.081123065059,6.59186450502694,7.28376632893632,6.32921247545723,6.74361078438923
"NT5C","30833","5', 3'-nucleotidase, cytosolic",9.04618032763158,9.07994126553132,8.15385419059765,8.50565767166691,8.39985319303886,8.34282277746166
"NT5C1A","84618","5'-nucleotidase, cytosolic IA",7.04823093704658,7.0889735131706,7.11895592489323,7.24414115385871,7.35727402878037,6.98859528165946
"NT5C1B","93034","5'-nucleotidase, cytosolic IB",5.38732361649,5.52662671565264,5.69114504258068,5.55832421537461,5.58557235032486,5.1845683426449
"NT5C1B-RDH14","100526794","NT5C1B-RDH14 readthrough",8.72678023916935,8.66247732792016,8.86791695006779,8.8660484276843,8.63344182014832,9.10096802791054
"NT5C2","22978","5'-nucleotidase, cytosolic II",10.4346256300963,10.3780909449809,10.0415703288853,10.3047434419238,9.55884754404848,9.73556238272316
"NT5C3A","51251","5'-nucleotidase, cytosolic IIIA",7.89680632390823,8.21013742202717,8.02798401459025,8.02583350979303,7.22590280291777,7.78148722899945
"NT5C3B","115024","5'-nucleotidase, cytosolic IIIB",10.9890643976754,10.8782369071868,10.4383031425005,10.2521821957999,10.8818839037609,11.0788614659628
"NT5DC1","221294","5'-nucleotidase domain containing 1",5.78117015002046,5.73889513474839,6.09785242380587,5.97750281844928,6.49662135123213,6.83367763012079
"NT5DC2","64943","5'-nucleotidase domain containing 2",11.9642653945997,11.937051275242,11.2024409605611,11.4723919190268,11.7869294500788,12.012939362882
"NT5DC3","51559","5'-nucleotidase domain containing 3",8.32213174328786,8.41750446609745,8.36650926310087,8.29367755057963,8.03538790508885,8.16034278371489
"NT5DC4","284958","5'-nucleotidase domain containing 4",5.76456207379926,5.91084941255577,5.9719904661213,5.95997253017755,5.47521169869731,5.23076983865002
"NT5E","4907","5'-nucleotidase ecto",10.3819783496347,10.7787980143238,11.1498309363561,10.221913423151,9.25926083754301,9.0555864355299
"NT5M","56953","5',3'-nucleotidase, mitochondrial",8.8367427250626,8.77595959002775,8.81861383360883,8.67146132392719,8.77016928742068,8.6920356661993
"NTAN1","123803","N-terminal asparagine amidase",9.42829930766192,9.709625768152,9.49481819230355,9.87717343334278,9.19235248855587,9.79640363115817
"NTAQ1","55093","N-terminal glutamine amidase 1",8.49473655038457,8.57999187607978,7.24677264154955,7.88708130839743,7.98375512001317,8.04120419233161
"NTF3","4908","neurotrophin 3",5.57572709046795,5.58621852025568,5.56627516920407,5.65606749248249,5.5957308222539,5.37146708518362
"NTF4","4909","neurotrophin 4",6.13438171467195,5.8591217075041,6.35297555506587,6.37680190890053,6.14759335342632,6.03502075589923
"NTHL1","4913","nth like DNA glycosylase 1",8.54377669612714,8.38636452684511,8.31193746910475,8.2492174494163,8.5202094749241,8.24700105508964
"NTM","50863","neurotrimin",9.94080212047565,9.88897400078893,9.58452029359229,9.26201944442492,10.4112561782724,9.79159333980962
"NTM-AS1","101929637","NTM antisense RNA 1",5.557028766865,5.35469620779672,5.719260733247,5.83618061401608,4.86023659681893,5.32276334726825
"NTMT1","28989","N-terminal Xaa-Pro-Lys N-methyltransferase 1",8.63322669273254,8.74007006103315,8.43240433668301,8.65819963493447,8.46184225673012,8.66531096394035
"NTN1","9423","netrin 1",9.99872044174561,9.88502284361633,10.3768166912125,10.2318952602812,9.75110046220744,9.79281259862001
"NTN3","4917","netrin 3",7.60312506317587,7.76015057081674,8.10672108990633,7.9381621087175,7.87909713528189,7.60295867954792
"NTN4","59277","netrin 4",6.51435858743788,6.52889518058333,6.2863155875818,6.33772159817524,7.33394610784978,6.95312405928322
"NTN5","126147","netrin 5",6.4989477199449,6.45929491188369,6.82851614334142,6.81560126060414,6.49507121912287,6.1509655085446
"NTNG1","22854","netrin G1",6.33461735543623,6.42190713676093,6.29280953883497,6.34764990006347,6.22597059179741,6.42791307217499
"NTNG2","84628","netrin G2",7.294085236637,7.2343288809965,7.69235170909558,7.58182598959034,7.98559052504699,7.91868185367408
"NTPCR","84284","nucleoside-triphosphatase, cancer-related",9.75441739682582,9.57760145845552,9.16707936612252,9.38138019591507,9.40227744708588,9.44392032474181
"NTRK1","4914","neurotrophic receptor tyrosine kinase 1",7.28339092373736,7.45489355771349,7.93128229121939,7.7480820931463,7.45310474511603,7.5024170684907
"NTRK2","4915","neurotrophic receptor tyrosine kinase 2",8.95568629700665,8.63915492921977,6.97513422456868,7.19409508350393,8.82965746657589,8.81450778052506
"NTRK3","4916","neurotrophic receptor tyrosine kinase 3",9.70692018331019,9.56294325249557,9.56588332318124,9.06365139828489,9.64751266935783,9.45063552217389
"NTS","4922","neurotensin",4.37332286031211,4.6289237733867,4.10914070915027,4.40095925684012,4.75011124608258,4.58399504113422
"NTSR1","4923","neurotensin receptor 1",6.56845319348813,6.71755342374989,7.07003684384234,6.94218928824226,7.85926026848968,7.59074326397918
"NTSR2","23620","neurotensin receptor 2",6.80513256910902,6.90819227764317,6.99602286163057,6.7343918255029,6.59872338292891,6.52560958022157
"NUAK1","9891","NUAK family kinase 1",7.93969850300061,8.68802245833287,8.10695482850025,8.61749718604503,8.33519327522104,8.48638072982367
"NUAK2","81788","NUAK family kinase 2",7.49093245358768,7.79207753294617,7.68822037613253,7.93288662226051,7.44246900565353,7.07678321182302
"NUB1","51667","negative regulator of ubiquitin like proteins 1",10.0627594336658,10.10000670639,10.5189027918318,10.7173142671354,9.92270781281447,10.2567525981394
"NUBP1","4682","NUBP iron-sulfur cluster assembly factor 1, cytosolic",9.6548565029154,9.68361093307627,8.69093837966024,8.65921974818085,9.09906291452939,9.28753924347965
"NUBP2","10101","NUBP iron-sulfur cluster assembly factor 2, cytosolic",9.04162696890167,8.87088002891309,8.95614380605629,8.7411001584209,8.90143648818211,9.2449095556917
"NUBPL","80224","NUBP iron-sulfur cluster assembly factor, mitochondrial",8.14599668792939,8.10758198627344,8.02208265728056,7.91340909409291,7.97344191042311,7.55709835488733
"NUCB1","4924","nucleobindin 1",11.2650422401836,11.2737814920028,11.6248342146429,11.3596058826878,10.245939360654,10.3377981988131
"NUCB2","4925","nucleobindin 2",9.22130812772328,9.05008470455765,9.04735635564565,9.19016876739571,9.3993419503162,10.0703851100931
"NUCKS1","64710","nuclear casein kinase and cyclin dependent kinase substrate 1",12.3202121708153,12.2498786964298,11.9227673401349,11.4653867814822,11.7640056197922,11.5038356598501
"NUDC","10726","nuclear distribution C, dynein complex regulator",9.61332451292252,9.64452044350527,9.37546902592496,9.33587545143654,9.39695920208127,9.45575611743357
"NUDCD1","84955","NudC domain containing 1",9.595451121199,9.6697007914784,8.98757388395382,8.80076056016071,8.85836598039406,8.82691403268252
"NUDCD2","134492","NudC domain containing 2",8.27117781913351,8.17350134852049,7.29485478684246,7.27319704961182,7.92408944968239,8.00666271492312
"NUDCD3","23386","NudC domain containing 3",10.352777381353,10.3934521584656,10.839167817902,10.7376596541427,10.1092026264449,9.98408428858525
"NUDT1","4521","nudix hydrolase 1",8.76843225140671,8.68632971176626,8.31974040385272,8.2056608790067,8.49438670958057,7.88583147702784
"NUDT10","170685","nudix hydrolase 10",9.49630766101146,9.37687953253156,9.31791190832524,9.16812882930135,9.21127022537418,9.05960548697795
"NUDT11","55190","nudix hydrolase 11",8.59974730664415,8.49513198482197,7.506458504697,7.16563644664981,8.71905106169275,8.38334811094962
"NUDT12","83594","nudix hydrolase 12",8.76281314649437,8.58531911348438,7.93112933637799,7.83427085625229,8.37478707690847,8.16695639575275
"NUDT13","25961","nudix hydrolase 13",5.35651118978684,5.46979137366325,5.4622385022808,5.45208365038141,5.5553844469902,5.1841324937959
"NUDT14","256281","nudix hydrolase 14",6.9148361338493,6.9349257970939,7.66730760029305,7.60897338656475,7.68741437849651,7.70593297735546
"NUDT15","55270","nudix hydrolase 15",7.86067748533964,7.88109563381829,7.10540700776921,7.1592230704015,7.70386482247878,7.7279937786469
"NUDT16","131870","nudix hydrolase 16",9.06111259949251,8.97724452887019,9.07192843856701,9.12867703564957,8.80146203885924,9.19120610076304
"NUDT16L1","84309","nudix hydrolase 16 like 1",8.74814414534485,8.59270883445539,8.43895932639828,8.40206312583204,9.22069025430041,9.059863088468
"NUDT16L2P","152195","nudix hydrolase 16 like 2, pseudogene",7.65107053798261,7.90546231546786,8.15274837954277,8.0163891084882,7.5118074017379,7.58314364207325
"NUDT17","200035","nudix hydrolase 17",8.36788715284268,8.447108462827,8.58726318787625,9.50664918623425,8.07193464187191,8.24839935210701
"NUDT18","79873","nudix hydrolase 18",8.00537468508203,8.26898155109244,8.19511150703491,8.31822564680639,8.03349237645467,7.9505204567788
"NUDT2","318","nudix hydrolase 2",9.45127523137179,9.25527661896473,8.59632786692268,8.9185139944026,8.94707867325567,9.03103065896985
"NUDT21","11051","nudix hydrolase 21",12.2527242317543,12.2762512424517,12.1165399030653,11.9092066278099,11.3905552612839,11.3604516732129
"NUDT22","84304","nudix hydrolase 22",8.68705092442639,8.73324219916629,8.47421344689197,8.58946853298879,8.53882709960949,8.56980052818647
"NUDT4","11163","nudix hydrolase 4",9.20046020848169,9.46971124887318,9.58614972039355,9.93226450340083,9.03536244864981,9.28746889463845
"NUDT5","11164","nudix hydrolase 5",11.6632975532588,11.6238822861543,11.247637577598,11.147684477209,9.30925801189388,9.38409117888996
"NUDT6","11162","nudix hydrolase 6",8.25483798372167,7.9566087667406,7.57857068559574,7.80797596179376,8.29347213953705,8.50078020721701
"NUDT7","283927","nudix hydrolase 7",6.76558612728429,6.7694083802199,7.49473868063922,7.29390478168019,8.77603441608472,8.48374777069646
"NUDT8","254552","nudix hydrolase 8",8.18790779899611,8.09491238552514,8.270097308224,8.04418195948051,7.92430320072689,7.79276201036142
"NUDT9","53343","nudix hydrolase 9",8.34147905003897,8.31854922508793,7.55401832783629,8.0077110648922,8.3354536904097,8.47520212257758
"NUDT9P1","119369","nudix hydrolase 9 pseudogene 1",5.02816798514964,5.26342996293165,5.8477359469536,5.85995176330965,4.99150174868755,5.28199821065877
"NUF2","83540","NUF2 component of NDC80 kinetochore complex",10.8099108694869,10.4447945897215,8.29561471048549,6.69345463730285,9.1356854860686,7.66339836457162
"NUFIP1","26747","nuclear FMR1 interacting protein 1",9.58635694477604,9.65840287021041,9.65976457780105,9.867621888975,10.1972775042113,10.106476522778
"NUFIP2","57532","nuclear FMR1 interacting protein 2",10.15654345519,10.3744836686176,10.65816353501,10.7021422439692,10.4488834861697,10.2194782767175
"NUGGC","389643","nuclear GTPase, germinal center associated",5.33493954597556,5.34064106092002,5.5694554301408,5.64125182517142,5.29893685439899,4.96541849583962
"NUMA1","4926","nuclear mitotic apparatus protein 1",9.42553585731743,9.25043562959466,9.21812817736077,9.33499326086479,9.70685543844838,9.5546390743312
"NUMB","8650","NUMB endocytic adaptor protein",9.25009160311497,9.34553577962111,9.09300449102915,9.43236660437166,8.78381416621379,8.74210215828291
"NUMBL","9253","NUMB like endocytic adaptor protein",9.17191622004943,9.42914485093592,9.51530157019457,9.95625013110742,9.44639810552563,9.43162634700261
"NUP107","57122","nucleoporin 107",9.78639072952049,9.66338732435062,8.67740991425008,8.55997311162818,8.92083326009397,8.7734849821618
"NUP133","55746","nucleoporin 133",9.50225113999349,9.26274090187231,8.79434751600042,8.54012014788169,9.20076654813824,8.95023549776909
"NUP153","9972","nucleoporin 153",10.9573993545124,11.0392801680686,11.1199862992641,10.8108061914475,10.8808264487052,10.6474423723465
"NUP155","9631","nucleoporin 155",10.9409293529336,10.9650039480175,11.0852144989103,11.1291565129632,10.9701076944314,10.7068435756226
